elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
52771.793,202399744,197124096,445898752
52880.286,202399744,197144576,445898752
52989.628,203710464,199151616,445898752
53099.393,204365824,199806976,445898752
53209.561,204365824,199917568,445898752
53318.942,204374016,199929856,445898752
53428.993,204374016,200069120,445898752
53536.628,204382208,200224768,445898752
53645.915,205524992,201396224,445898752
53755.058,204382208,200249344,445898752
53862.790,204390400,200130560,445898752
53972.318,204390400,200261632,445898752
54080.937,205533184,200286208,445898752
54190.922,204390400,200265728,445898752
54298.573,204398592,200032256,445898752
54408.697,204398592,200216576,445898752
54518.088,205541376,201064448,445898752
54627.027,204398592,200142848,445898752
54737.454,204406784,200269824,445898752
54845.922,204406784,200310784,445898752
54954.036,205549568,200323072,445898752
55063.320,204406784,200146944,445898752
55171.782,204406784,200155136,445898752
55282.273,204406784,200302592,445898752
55391.685,204406784,200318976,445898752
55500.635,204406784,200261632,445898752
55611.135,205082624,200679424,445898752
55721.779,205082624,200851456,445898752
55829.628,206225408,201371648,445898752
55939.473,205082624,200855552,445898752
56049.305,204820480,200617984,445898752
56161.103,204820480,200724480,445898752
56269.579,204820480,200732672,445898752
56378.228,204820480,200642560,445898752
56489.154,204828672,200720384,445898752
56598.048,204828672,200720384,445898752
56707.850,204828672,200724480,445898752
56816.506,204836864,200577024,445898752
56926.177,204836864,200687616,445898752
57035.229,205979648,200728576,445898752
57143.912,204836864,201162752,445898752
57252.970,205520896,201711616,445898752
57363.358,205520896,201969664,445898752
57472.254,205520896,202010624,445898752
57581.103,205520896,202047488,445898752
57690.513,205520896,202104832,445898752
57799.593,205520896,202108928,445898752
57908.774,205520896,202108928,445898752
58018.481,206901248,203202560,445898752
58126.689,206901248,203333632,445898752
58236.209,206901248,203345920,445898752
58346.041,206901248,203350016,445898752
58455.485,206901248,203284480,445898752
58564.226,206610432,203087872,445898752
58673.993,206610432,203087872,445898752
58784.055,206610432,203096064,445898752
58892.639,206610432,203038720,445898752
59002.167,206610432,203104256,445898752
59111.765,207753216,203464704,445898752
59223.824,206610432,203071488,445898752
59333.713,206610432,203038720,445898752
59443.230,206610432,203145216,445898752
59552.807,207753216,203325440,445898752
59663.435,206610432,203145216,445898752
59771.747,206610432,202989568,445898752
59881.486,206610432,203083776,445898752
59989.957,207753216,203636736,445898752
60099.768,206610432,203055104,445898752
60208.071,206610432,203120640,445898752
60318.445,206610432,203120640,445898752
60427.513,206610432,203120640,445898752
60535.967,206610432,202989568,445898752
60646.449,206610432,203087872,445898752
60754.465,206610432,203153408,445898752
60865.087,206610432,203153408,445898752
60973.991,206610432,203141120,445898752
61082.903,206610432,203169792,445898752
61192.569,206610432,203239424,445898752
61301.429,206610432,203239424,445898752
61409.317,207306752,203726848,445898752
61517.439,207306752,203825152,445898752
61627.288,208449536,204722176,445898752
61734.979,207306752,203829248,445898752
61843.491,207306752,203829248,445898752
61952.731,207306752,203886592,445898752
62062.963,207306752,203890688,445898752
62172.378,209752064,205815808,445898752
62281.141,208699392,205111296,445898752
62404.941,208699392,205123584,445898752
62515.768,208699392,205127680,445898752
