elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
21018.417,209018880,195743744,433418240
21128.380,238125056,236404736,433418240
21237.301,94138368,95170560,433418240
21347.336,77307904,84447232,433418240
21457.491,84156416,93560832,433418240
21580.494,101048320,109936640,433418240
21691.701,104480768,113156096,433418240
21817.043,104001536,113238016,433418240
21940.413,104001536,113524736,433418240
22051.030,104013824,113852416,433418240
22176.476,104013824,114102272,433418240
22300.919,104013824,114122752,433418240
22409.557,105160704,114814976,433418240
22520.192,104013824,114106368,433418240
22644.526,104013824,114102272,433418240
22753.655,104030208,114106368,433418240
22861.835,104030208,114184192,433418240
22972.654,104857600,114950144,433418240
23081.113,106962944,117022720,433418240
23190.979,104857600,114966528,433418240
23302.658,104857600,115056640,433418240
23427.454,106004480,116166656,433418240
23554.056,106004480,115957760,433418240
23680.205,104873984,115347456,433418240
23806.256,105680896,116047872,433418240
23918.232,105701376,116080640,433418240
24028.273,105701376,116092928,433418240
24139.964,105701376,116117504,433418240
24249.015,105701376,116125696,433418240
24360.863,107659264,117866496,433418240
24469.694,106512384,116662272,433418240
24579.476,106512384,116658176,433418240
24689.085,106512384,116662272,433418240
24797.868,106512384,116789248,433418240
24906.799,106512384,116776960,433418240
25017.548,107692032,117899264,433418240
25126.574,106561536,116895744,433418240
25235.004,108666880,118493184,433418240
25343.918,106561536,116969472,433418240
25454.915,107757568,118108160,433418240
25564.092,106610688,116944896,433418240
25674.151,106610688,117067776,433418240
25782.551,106659840,117178368,433418240
25893.477,146427904,156823552,433418240
26003.364,244838400,252706816,433418240
26112.234,308236288,313622528,433418240
26221.342,240799744,245956608,433418240
26331.909,184078336,193552384,433418240
26440.413,182677504,192307200,433418240
26551.035,182677504,193282048,433418240
26676.050,182677504,193212416,433418240
26804.321,182677504,193126400,433418240
26929.734,182677504,193449984,433418240
27057.227,182677504,193273856,433418240
27180.636,182677504,193540096,433418240
27306.435,186884096,196972544,433418240
27431.481,182677504,193589248,433418240
27557.179,182677504,193269760,433418240
27683.087,182677504,193425408,433418240
27808.219,184782848,195342336,433418240
27919.101,113541120,123170816,433418240
28029.104,128634880,138534912,433418240
28139.534,152702976,158400512,433418240
28250.608,152702976,159432704,433418240
28362.090,152715264,159764480,433418240
28472.540,152793088,160063488,433418240
28582.387,152809472,159825920,433418240
28693.329,152961024,160321536,433418240
28819.357,152961024,160763904,433418240
28944.426,153128960,161234944,433418240
29069.307,153128960,161538048,433418240
29195.645,153141248,161591296,433418240
29320.420,153141248,161730560,433418240
29446.587,154898432,162275328,433418240
29571.775,154898432,162893824,433418240
29682.957,154898432,162619392,433418240
29793.280,154939392,162938880,433418240
