elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
27336.135,182878208,191844352,433381376
27460.753,178663424,189575168,433381376
27585.804,178663424,189382656,433381376
27711.667,178663424,189444096,433381376
27836.020,178663424,189280256,433381376
27961.433,178663424,189460480,433381376
28087.049,178663424,189255680,433381376
28211.519,178663424,189423616,433381376
28332.737,178663424,189493248,433381376
28460.154,178663424,189452288,433381376
28584.666,178663424,189353984,433381376
28708.964,178663424,189419520,433381376
28834.419,178663424,189415424,433381376
28959.453,178663424,189403136,433381376
29089.571,178663424,189345792,433381376
29209.578,178663424,189472768,433381376
29333.740,178663424,189591552,433381376
29458.178,178663424,189280256,433381376
29583.896,178663424,189603840,433381376
29708.402,178663424,189259776,433381376
29833.048,178663424,189587456,433381376
29958.214,178663424,189296640,433381376
30085.277,101793792,112766976,433381376
30209.472,143044608,147132416,433381376
30333.739,151998464,157937664,433381376
30459.103,151670784,157839360,433381376
30584.636,151785472,159121408,433381376
30709.348,151785472,158801920,433381376
30832.333,152006656,159174656,433381376
30959.453,156221440,162930688,433381376
31085.749,153214976,160354304,433381376
31209.201,152068096,160579584,433381376
31333.839,151863296,160874496,433381376
31458.283,152666112,160800768,433381376
31583.816,152727552,161767424,433381376
31709.243,153530368,162148352,433381376
31833.377,153542656,162910208,433381376
31957.640,153542656,162811904,433381376
32086.969,153563136,163315712,433381376
32208.148,153563136,163393536,433381376
32334.620,153616384,163614720,433381376
32459.741,153616384,163602432,433381376
32585.476,153608192,163639296,433381376
32710.879,153620480,163770368,433381376
32835.808,153374720,163229696,433381376
32961.555,153374720,163893248,433381376
33088.376,153419776,163729408,433381376
33213.839,153419776,164151296,433381376
33325.364,153419776,163885056,433381376
33435.771,153419776,164179968,433381376
33545.896,153419776,163942400,433381376
33656.243,153423872,164196352,433381376
33767.176,153423872,163930112,433381376
33877.995,153423872,164229120,433381376
33987.005,153423872,164241408,433381376
34097.003,153640960,164343808,433381376
34206.885,153665536,164585472,433381376
34318.406,153681920,164327424,433381376
34442.777,153686016,164487168,433381376
34567.306,153710592,164638720,433381376
34676.888,153964544,164941824,433381376
34803.216,158199808,167538688,433381376
34930.327,226725888,237989888,433381376
35055.750,299651072,306892800,433381376
35182.522,445026304,445890560,445890560
35293.131,361185280,363417600,445923328
35402.490,375889920,371281920,445923328
35513.205,299679744,305205248,445923328
35623.145,265121792,271785984,445923328
35734.428,262356992,269213696,445923328
35844.310,262356992,270114816,445923328
