elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
34243.829,259174400,266588160,451104768
34369.672,259174400,266608640,451104768
34494.262,259174400,266506240,451104768
34620.438,260317184,266878976,451104768
34745.094,259174400,266326016,451104768
34872.127,259174400,266461184,451104768
34997.267,259174400,266526720,451104768
35108.340,259174400,266489856,451104768
35219.684,259174400,266502144,451104768
35330.096,259174400,266416128,451104768
35440.546,259174400,266498048,451104768
35550.446,259174400,266514432,451104768
35659.561,173031424,179949568,451104768
35769.674,184823808,190590976,451104768
35879.836,186490880,192139264,451104768
35989.925,186617856,192909312,451104768
36100.161,186744832,193019904,451104768
36209.038,186753024,193077248,451104768
36319.239,188919808,194109440,451104768
36430.574,188919808,194121728,451104768
36558.114,189583360,194969600,451104768
36684.965,189628416,195104768,451104768
36796.086,189628416,195026944,451104768
36905.790,189648896,195125248,451104768
37015.053,189648896,195248128,451104768
37124.995,189648896,195506176,451104768
37235.876,189648896,195555328,451104768
37346.235,189648896,195436544,451104768
37455.809,189714432,195559424,451104768
37566.079,190857216,195764224,451104768
37675.061,189714432,195559424,451104768
37785.280,190767104,195649536,451104768
37897.155,192339968,196956160,451104768
38006.790,192372736,197144576,451104768
38116.710,192372736,197160960,451104768
38241.940,194478080,198864896,451104768
38352.498,192417792,197173248,451104768
38478.510,192417792,197185536,451104768
38605.621,192421888,197206016,451104768
38732.319,193564672,198160384,451104768
38842.242,192421888,197287936,451104768
38953.416,192421888,197320704,451104768
39063.858,192421888,197320704,451104768
39174.089,192421888,197246976,451104768
39284.581,192421888,197316608,451104768
39394.661,192421888,197312512,451104768
39504.605,192454656,197382144,451104768
39615.001,193597440,198262784,451104768
39724.617,192454656,197619712,451104768
39835.911,192462848,197689344,451104768
39961.762,192462848,197722112,451104768
40086.741,192479232,197750784,451104768
40212.719,192479232,197758976,451104768
40337.109,192479232,198021120,451104768
40461.912,192479232,198053888,451104768
40586.981,192512000,198017024,451104768
40712.912,193654784,198209536,451104768
40840.009,192512000,198033408,451104768
40965.646,192512000,198111232,451104768
41090.483,192516096,198074368,451104768
41216.032,192245760,197840896,451104768
41326.359,192897024,198340608,451104768
41436.665,193548288,198983680,451104768
41545.603,193548288,199110656,451104768
41655.309,193548288,199041024,451104768
41763.669,193548288,199094272,451104768
41874.053,194691072,199495680,451104768
41983.221,193576960,199204864,451104768
42092.821,193576960,199245824,451104768
42203.302,193576960,199192576,451104768
42313.766,235061248,238772224,451104768
