elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
26472.626,161931264,171573248,430051328
26582.369,162988032,171892736,430051328
26692.859,161931264,171458560,430051328
26802.704,161931264,171290624,430051328
26926.315,161931264,171552768,430051328
27034.835,161931264,171278336,430051328
27143.950,161931264,171446272,430051328
27254.371,161931264,171331584,430051328
27364.952,161931264,171573248,430051328
27490.804,164036608,172998656,430051328
27616.921,161931264,171548672,430051328
27739.960,161931264,171335680,430051328
27865.738,161931264,171577344,430051328
27990.121,161931264,171388928,430051328
28114.818,161931264,171544576,430051328
28223.564,161931264,171270144,430051328
28332.365,161931264,171548672,430051328
28442.320,161931264,171261952,430051328
28551.289,161931264,171569152,430051328
28661.841,161931264,171368448,430051328
28786.413,161931264,171610112,430051328
28912.382,161931264,171376640,430051328
29037.491,161931264,171581440,430051328
29160.887,161931264,171458560,430051328
29271.028,161931264,171524096,430051328
29396.802,161931264,171479040,430051328
29521.840,161931264,171339776,430051328
29647.462,161931264,171618304,430051328
29772.228,161931264,171302912,430051328
29897.209,161931264,171560960,430051328
30022.466,161931264,171397120,430051328
30147.919,161832960,171495424,430051328
30274.739,160780288,170409984,430051328
30398.896,160780288,170516480,430051328
30524.762,160780288,170483712,430051328
30649.499,160780288,170344448,430051328
30775.310,160780288,170553344,430051328
30900.935,160780288,170602496,430051328
31011.315,160780288,170614784,430051328
31135.799,160780288,170905600,430051328
31260.679,220778496,229675008,430051328
31384.335,362725376,366219264,430051328
31509.409,428052480,428523520,441806848
31635.859,357490688,352677888,441806848
31759.909,267689984,271650816,441806848
31872.308,198209536,153690112,441806848
31995.339,154087424,139735040,441806848
32104.997,157777920,143835136,441806848
32215.253,187289600,179855360,441806848
32325.282,191148032,180600832,441806848
32436.855,191148032,180609024,441806848
32545.604,194899968,183824384,441806848
32655.833,194899968,183984128,441806848
32766.172,195473408,184557568,441806848
32876.385,195309568,184541184,441806848
32986.339,195309568,184565760,441806848
33097.421,195309568,184664064,441806848
33205.931,195309568,184840192,441806848
33314.145,195309568,184762368,441806848
33422.123,194203648,184401920,441806848
33532.978,194203648,184410112,441806848
33641.845,194203648,184680448,441806848
33750.814,194203648,184881152,441806848
33858.823,194203648,184987648,441806848
