elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
32425.347,86323200,96747520,419987456
32550.315,210284544,218423296,419987456
32676.335,302628864,307089408,419987456
32786.854,216121344,221544448,419987456
32897.175,157286400,166555648,419987456
33007.522,158429184,167694336,419987456
33115.710,157290496,166981632,419987456
33223.415,157290496,167002112,419987456
33348.152,157290496,166977536,419987456
33473.959,157290496,166973440,419987456
33582.950,157290496,166973440,419987456
33692.220,157290496,167047168,419987456
33816.911,157290496,167038976,419987456
33940.973,157290496,166989824,419987456
34065.681,157290496,167014400,419987456
34192.890,157290496,167018496,419987456
34317.828,157290496,167022592,419987456
34440.746,157290496,167006208,419987456
34566.400,157290496,167055360,419987456
34691.305,157290496,167030784,419987456
34803.308,157290496,166998016,419987456
34924.624,157290496,167022592,419987456
35048.919,157290496,166993920,419987456
35174.663,157290496,167014400,419987456
35298.665,157290496,167026688,419987456
35424.044,157290496,167026688,419987456
35547.560,157290496,167010304,419987456
35672.738,157290496,167006208,419987456
35797.723,157290496,167022592,419987456
35922.726,157290496,167038976,419987456
36045.755,157290496,167043072,419987456
36170.669,157290496,166998016,419987456
36297.039,157290496,167075840,419987456
36422.033,157356032,167739392,419987456
36547.967,156213248,166203392,419987456
36672.620,157356032,167309312,419987456
36796.265,156213248,166232064,419987456
36922.472,157356032,167100416,419987456
37047.294,156213248,166277120,419987456
37171.927,156213248,166682624,419987456
37298.262,156213248,166436864,419987456
37423.187,157356032,167018496,419987456
37548.357,156213248,166359040,419987456
37674.790,156213248,166592512,419987456
37800.746,156213248,166436864,419987456
37910.787,87179264,96866304,419987456
38035.884,138416128,140509184,419987456
38160.047,138428416,144392192,419987456
38284.941,139350016,145223680,419987456
38409.211,139350016,145149952,419987456
38535.586,140337152,145936384,419987456
38659.562,140337152,146124800,419987456
38784.599,140390400,146788352,419987456
38908.698,140390400,146927616,419987456
39034.300,140464128,147828736,419987456
39158.686,140464128,147406848,419987456
39283.002,140464128,147853312,419987456
39409.012,140464128,147513344,419987456
39533.875,140464128,148135936,419987456
39658.813,142077952,148836352,419987456
39783.651,142098432,149094400,419987456
39907.293,142168064,149839872,419987456
40032.017,142168064,149614592,419987456
40156.739,143310848,150028288,419987456
40281.177,142233600,149585920,419987456
40407.772,143376384,150925312,419987456
40531.610,142254080,150261760,419987456
40657.695,143396864,151175168,419987456
40782.460,142299136,150429696,419987456
40907.546,142299136,150458368,419987456
41032.137,142299136,150536192,419987456
41157.068,146505728,152809472,419987456
41280.501,143446016,151310336,419987456
41406.268,142303232,150425600,419987456
41530.778,142315520,150601728,419987456
41655.565,142315520,150601728,419987456
41778.592,143368192,151150592,419987456
