elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
35192.612,179343360,189145088,436699136
35301.353,179343360,189599744,436699136
35410.274,179343360,189104128,436699136
35521.536,179343360,189517824,436699136
35630.119,179343360,189263872,436699136
35740.864,179343360,189329408,436699136
35848.550,179343360,189566976,436699136
35956.742,179343360,189251584,436699136
36065.533,179343360,189583360,436699136
36173.510,183558144,191696896,436699136
36284.496,179343360,189476864,436699136
36394.738,179343360,189173760,436699136
36503.824,179343360,189390848,436699136
36614.746,179343360,189595648,436699136
36723.328,179343360,189198336,436699136
36832.086,179343360,189571072,436699136
36939.248,179343360,189472768,436699136
37049.040,179343360,189153280,436699136
37158.308,179343360,189542400,436699136
37268.706,183558144,193048576,436699136
37378.545,179343360,189399040,436699136
37487.114,179343360,189206528,436699136
37598.243,179343360,189607936,436699136
37707.264,179343360,189644800,436699136
37816.002,179343360,189255680,436699136
37923.690,179343360,189440000,436699136
38031.421,179343360,189186048,436699136
38139.783,179343360,189595648,436699136
38249.604,179343360,189607936,436699136
38359.592,179343360,189620224,436699136
38469.275,181456896,190599168,436699136
38579.423,179367936,190398464,436699136
38690.692,262885376,270897152,436699136
38802.066,394473472,397373440,436699136
38912.174,406405120,407310336,445689856
39018.501,365928448,360931328,445689856
39129.163,359088128,363712512,445689856
39238.534,260747264,266792960,445689856
39347.598,319160320,296976384,445689856
39458.050,251912192,259051520,445689856
39567.112,251912192,259039232,445689856
39677.448,251912192,258646016,445689856
39787.059,251912192,258834432,445689856
39896.194,251912192,258834432,445689856
40004.558,251912192,258609152,445689856
40114.028,251912192,258772992,445689856
40223.258,251912192,258793472,445689856
40333.252,251912192,258588672,445689856
40440.090,251912192,258760704,445689856
40550.675,251912192,258768896,445689856
40660.477,251912192,258629632,445689856
40770.521,250830848,257781760,445689856
40880.925,250830848,257785856,445689856
40989.717,250830848,257671168,445689856
41101.158,250830848,257826816,445689856
41225.458,250830848,257826816,445689856
41334.974,250830848,257536000,445689856
41444.393,250830848,257728512,445689856
41554.917,250830848,257732608,445689856
41680.189,250830848,257802240,445689856
41805.396,250830848,257630208,445689856
41931.013,250830848,257802240,445689856
42055.400,250830848,257806336,445689856
42182.505,250830848,257626112,445689856
42308.218,250830848,257794048,445689856
42432.275,250830848,257814528,445689856
42556.669,250830848,257642496,445689856
42682.464,250830848,257802240,445689856
42808.900,250830848,257814528,445689856
42936.194,252940288,259022848,445689856
43045.413,250830848,257798144,445689856
43154.894,250830848,257798144,445689856
43265.230,250830848,257781760,445689856
43373.791,250830848,257675264,445689856
43485.621,250830848,257798144,445689856
43595.054,250830848,257798144,445689856
43705.132,250830848,257650688,445689856
43814.146,250830848,257777664,445689856
43924.655,250830848,257781760,445689856
44034.125,255041536,260153344,445689856
44144.528,250830848,257818624,445689856
44256.010,250830848,257818624,445689856
44364.407,250830848,257572864,445689856
44475.888,250830848,257593344,445689856
44585.550,250830848,257757184,445689856
44711.057,250830848,257757184,445689856
44837.304,250830848,257540096,445689856
44960.152,250830848,257744896,445689856
45070.549,250830848,257748992,445689856
45196.440,250830848,257601536,445689856
45320.370,250830848,257683456,445689856
45446.059,250830848,257777664,445689856
45570.020,250830848,257777664,445689856
45697.486,250830848,257687552,445689856
45823.672,250830848,257794048,445689856
45947.672,250830848,257794048,445689856
46072.850,250830848,257609728,445689856
46196.913,250830848,257748992,445689856
46323.205,250830848,257757184,445689856
46447.675,250830848,257556480,445689856
46576.482,250830848,257748992,445689856
46686.120,250830848,257748992,445689856
46795.873,250830848,257740800,445689856
46905.724,250830848,257613824,445689856
47014.222,250830848,257798144,445689856
47125.080,250830848,257798144,445689856
47236.026,250830848,257589248,445689856
47347.029,250830848,257699840,445689856
47456.403,250830848,257769472,445689856
47565.121,250830848,257781760,445689856
47675.807,250830848,257716224,445689856
47785.678,250830848,257798144,445689856
47895.759,250830848,257798144,445689856
48004.005,250830848,257654784,445689856
48114.097,250830848,257667072,445689856
48225.276,250830848,257773568,445689856
48336.463,250830848,257773568,445689856
48461.941,250830848,257744896,445689856
48586.194,250830848,257818624,445689856
48712.811,250830848,257822720,445689856
48837.632,250830848,257544192,445689856
48963.336,250830848,257765376,445689856
49089.370,250830848,257769472,445689856
49216.617,250830848,257630208,445689856
49327.416,250830848,257658880,445689856
49437.376,250830848,257789952,445689856
49546.412,250830848,257802240,445689856
49656.036,250830848,257683456,445689856
49766.438,250830848,257769472,445689856
49877.086,250830848,257769472,445689856
49985.475,250830848,257753088,445689856
50096.246,250830848,257806336,445689856
50205.098,250830848,257806336,445689856
50314.990,250830848,257806336,445689856
50424.368,250830848,257646592,445689856
50532.791,250830848,257769472,445689856
50643.252,250830848,257769472,445689856
50752.635,250830848,257712128,445689856
50862.456,250830848,257724416,445689856
50973.781,250830848,257769472,445689856
51083.809,250830848,257777664,445689856
51192.029,250830848,257785856,445689856
51302.059,250830848,257806336,445689856
51412.680,250830848,257720320,445689856
51523.220,250830848,258871296,445689856
